lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_pop,sigma_pop,eta_mu.1,eta_mu.2,eta_mu.3,eta_mu.4,eta_mu.5,eta_mu.6,eta_mu.7,eta_mu.8,eta_mu.9,eta_mu.10,eta_mu.11,eta_mu.12,eta_mu.13,eta_mu.14,eta_mu.15,eta_mu.16,eta_mu.17,eta_mu.18,eta_mu.19,eta_mu.20,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40,y_rep.41,y_rep.42,y_rep.43,y_rep.44,y_rep.45,y_rep.46,y_rep.47,y_rep.48,y_rep.49,y_rep.50,y_rep.51,y_rep.52,y_rep.53,y_rep.54,y_rep.55,y_rep.56,y_rep.57,y_rep.58,y_rep.59,y_rep.60,y_rep.61,y_rep.62,y_rep.63,y_rep.64,y_rep.65,y_rep.66,y_rep.67,y_rep.68,y_rep.69,y_rep.70,y_rep.71,y_rep.72,y_rep.73,y_rep.74,y_rep.75,y_rep.76,y_rep.77,y_rep.78,y_rep.79,y_rep.80,y_rep.81,y_rep.82,y_rep.83,y_rep.84,y_rep.85,y_rep.86,y_rep.87,y_rep.88,y_rep.89,y_rep.90,y_rep.91,y_rep.92,y_rep.93,y_rep.94,y_rep.95,y_rep.96,y_rep.97,y_rep.98,y_rep.99,y_rep.100,y_rep.101,y_rep.102,y_rep.103,y_rep.104,y_rep.105,y_rep.106,y_rep.107,y_rep.108,y_rep.109,y_rep.110,y_rep.111,y_rep.112,y_rep.113,y_rep.114
# Adaptation terminated
# Step size = 0.362158
# Diagonal elements of inverse mass matrix:
# 0.0766773, 0.0460687, 0.355688, 0.224038, 0.280717, 0.213699, 0.145034, 0.151159, 0.154975, 0.219382, 0.250846, 0.173003, 0.196832, 0.161056, 0.162468, 0.288531, 0.348246, 0.184592, 0.196396, 0.125569, 0.21404, 0.177221, 0.00522302
-85.9913,0.933368,0.362158,4,15,0,96.8855,0.544811,1.25427,-0.817036,-1.08434,0.848379,1.15571,-0.467153,1.60489,0.355455,-0.99792,1.49528,1.58922,0.136843,-0.455899,0.342612,-0.452112,0.550845,0.783753,-0.181827,-0.320258,0.331478,1.5365,1.1082,-0.479975,-0.81525,1.60891,1.99439,-0.0411255,2.55779,0.990649,-0.706852,2.4203,2.53813,0.716449,-0.0270107,0.974541,-0.0222601,1.23572,1.52785,0.31675,0.14312,0.960576,2.472,-1.07144,-1.04237,-0.384745,-1.04357,-0.835811,0.311562,-1.2136,0.0812986,-1.24374,1.546,3.42385,0.93554,0.343946,1.99653,2.79652,4.36842,-0.587645,1.78965,-0.4411,-1.0718,1.48421,-1.79552,0.219893,0.155229,0.749456,2.82174,2.20239,2.39871,2.3749,0.854082,4.70901,2.65412,1.63495,1.94458,2.01162,1.54099,1.77569,2.64621,1.17787,0.653617,2.19753,0.802783,-2.36784,1.57803,-1.22261,1.13084,-3.3547,-2.23767,2.26934,2.34854,2.22437,3.57106,2.84497,1.89981,1.66473,1.56667,0.985861,1.78599,0.595289,1.51841,0.437819,1.49743,-0.800584,-0.717558,-2.56712,0.594246,0.403542,-0.983658,-0.61003,0.227335,0.695232,1.50332,2.23051,1.43366,1.09611,-0.52294,-1.9356,0.835079,0.132622,0.213736,-0.382453,1.40049,1.60585,3.33173,0.743352,1.4722,0.8226,-2.26031,0.226215,-0.892072,2.37723,0.992329,-0.0419183,0.777268,-0.213836,0.0635955,-1.22943,1.83404,0.282026,1.31713,0.826565,-0.965807,-1.12627,1.25668,3.09881,1.11481,0.97487,2.03882,2.70102,2.51777,1.88449,1.06618,1.51769,2.18962
-86.5352,0.867189,0.362158,3,15,0,99.3525,0.900233,1.101,-2.1336,-1.53061,0.469499,1.25939,0.0325023,0.900951,0.258601,-0.24975,1.30432,1.4163,-0.196532,-0.279096,0.406083,-0.638039,0.905735,0.800769,-0.132874,-0.699148,-0.124133,1.23917,1.22252,-1.44886,-0.784969,1.41715,2.28683,0.936018,1.89218,1.18495,0.625258,2.33629,2.45958,0.683851,0.592949,1.34733,0.197753,1.89745,1.78188,0.753938,0.130471,0.763562,2.26455,-0.571264,-2.77925,-1.38552,-0.526234,0.299361,-0.747057,-0.675458,0.79435,-1.10387,0.565148,2.53548,1.06018,1.28887,4.48592,3.58564,1.69712,3.21704,1.16799,0.808787,1.604,-2.40299,-0.201191,-0.743954,-2.33143,2.41808,3.10006,1.40827,1.80718,0.985587,1.94059,1.57624,0.5233,4.04361,1.56196,1.18976,2.10568,1.29294,3.13267,1.84929,0.775896,-0.103267,2.44785,0.193971,-0.897982,0.428082,-1.19418,-0.135094,2.31165,2.22329,2.25016,3.47458,2.78713,1.82667,3.1937,1.56843,1.55238,4.08346,3.01889,3.9429,0.0845212,2.51397,-0.353809,2.15415,2.98142,-0.0817553,2.24983,0.375195,1.7505,-0.0587407,-0.453213,1.06494,1.6519,0.0714267,2.67449,1.59761,1.1625,-0.311023,-0.863164,1.96995,-0.48637,3.69286,2.46051,2.52242,1.12792,4.07182,1.47946,3.14145,1.31221,-0.700129,0.47288,2.98726,0.439111,1.97939,2.32248,-1.98204,1.80226,1.08929,-0.66756,1.49295,-2.39963,0.394582,-0.100638,-0.297131,3.59736,0.931933,-0.542896,-1.11613,1.09084,1.41786,1.78918,1.34784,2.6573,3.77161,0.947323
-93.8198,0.955082,0.362158,4,15,0,101.268,0.485634,1.35855,-2.51464,-0.965628,0.0998797,0.611142,0.347027,1.37193,0.56711,-0.847723,1.49559,0.900061,0.142701,-0.629736,0.413255,0.278991,0.82243,1.46013,-0.450579,-0.417189,0.452341,1.32011,1.33115,-2.93064,-0.826224,0.621327,1.3159,0.957089,2.34947,1.25608,-0.666043,2.51747,1.70842,0.679502,-0.369896,1.04706,0.86466,1.60295,2.4693,-0.126502,-0.081139,1.10016,2.27907,-3.52961,-3.56405,1.48263,-0.088611,-0.0791924,-1.62322,-2.37338,-0.427597,-0.194914,0.86145,-1.36711,1.21214,2.55004,0.9424,2.89265,1.57663,1.97708,-1.42744,-1.08583,2.04431,-0.64768,-1.40239,0.409113,0.852755,3.46755,1.97532,2.42795,-0.0797457,1.73099,3.18999,0.462284,0.95485,4.68202,0.276816,2.74037,3.66918,1.33738,2.0805,-1.11044,2.87367,0.49601,2.07112,-0.567266,-4.07979,-2.67597,-0.752101,-2.81107,1.07011,2.30109,0.920301,4.14254,3.21352,2.54903,1.54872,-0.0106046,1.92422,2.03706,0.583544,1.42633,0.847197,0.0288693,2.43465,0.877899,-0.238386,-1.68219,1.40971,-0.510481,-2.54192,-0.0592241,1.52002,1.61425,1.98244,-0.338002,-0.18357,0.767412,0.984432,4.43379,1.56151,-0.54568,2.92321,1.49588,0.0687133,2.41514,2.72194,3.30014,5.40683,3.29459,-0.501099,0.960368,2.25442,-0.969918,0.417775,-3.05392,0.611664,1.11731,-0.299772,0.59669,2.01779,-2.28587,2.37111,-0.0914751,1.21168,-0.0302934,2.18017,0.169813,-0.222247,-0.528587,1.63143,3.75561,2.87925,1.88261,2.57513,0.847087,-0.454339
-92.1366,0.981417,0.362158,4,15,0,111.729,0.699651,1.06859,-1.79075,-1.26071,0.457494,1.93856,-0.713524,1.46183,-0.103649,-0.548454,1.69783,1.69751,-0.229851,-0.134597,0.952745,-1.32728,0.874925,0.713708,0.00381936,-0.656752,-0.868292,0.436887,1.20316,-1.21392,-0.647531,1.18852,2.77117,-0.0628112,2.26174,0.588893,0.11358,2.51393,2.51359,0.454036,0.555822,1.71774,-0.718664,1.63458,1.46231,0.703732,-0.00214598,-0.228194,1.1665,-3.64189,-2.28422,-1.23645,-0.261523,-0.623478,-0.651929,-0.857044,1.03332,-0.776776,0.0776776,1.79424,-0.542017,3.31112,3.6808,1.63724,2.05092,0.670974,-3.25794,-1.66919,-1.52791,-0.383283,0.472944,0.87893,-0.533537,2.20466,-0.0597919,3.13885,3.28049,3.55027,2.46426,1.60141,2.50015,1.28922,-0.0384781,0.891476,3.39731,1.55497,-0.741861,0.689847,1.17834,0.652103,2.1049,-0.000744112,-0.117958,0.954955,-1.74887,-1.44082,-0.124744,2.52694,1.01544,3.6283,1.10599,1.17409,2.68498,3.16475,0.453728,2.15305,0.073408,1.63666,1.55027,0.283111,0.910374,0.257358,0.518157,-0.570698,0.664398,-0.465313,-0.0692383,-1.75292,-2.0318,1.45044,0.404652,1.5131,0.921922,1.6695,2.66693,0.0240479,-1.37001,0.727735,0.361655,2.0242,0.477098,3.89752,3.30505,0.655788,1.53781,1.93559,0.020955,-1.39632,0.732401,1.08297,-0.393633,-0.911331,0.943332,0.184895,2.0987,-3.17815,1.2537,-0.507305,0.0619377,-0.171754,1.59503,-0.596433,1.09978,0.471851,1.85362,-0.498452,-1.10533,2.7066,2.63483,-1.10866,0.522794,0.278128,0.683577
-101.522,0.909803,0.362158,4,15,0,114.695,0.636182,0.922536,-1.08127,-1.34909,1.21699,1.85718,-0.38109,1.15244,0.127474,-0.746511,2.13033,2.76162,-0.401876,-0.581125,1.5209,-0.678317,2.78265,1.7679,-0.209861,-0.458808,1.03984,1.18587,1.18102,-0.361331,-0.608398,1.7589,2.3495,0.284613,1.69935,0.753782,-0.0525015,2.60149,3.18388,0.265437,0.100074,2.03926,0.0104099,3.20328,2.26714,0.442578,0.212915,1.59548,1.73019,-0.877546,1.53225,-1.53597,-0.517173,1.82445,-0.310075,0.830469,-1.27777,0.46903,0.409042,0.732715,2.24971,2.90799,0.595678,3.39352,1.39711,3.68476,1.57101,-0.579547,0.895367,1.76206,0.937298,0.763837,-0.0386147,2.81428,-0.676269,1.20542,0.688816,-0.13787,2.15416,2.6889,2.04697,1.08696,1.59716,2.49018,0.549223,1.78222,1.35655,2.27982,-1.5238,1.02473,3.27407,-0.0957155,0.241722,0.383509,-0.0980166,0.537735,-0.662077,2.99767,1.25823,3.31276,1.63656,4.44485,2.26272,1.60765,2.99295,2.98786,4.12883,1.95934,1.24663,0.0385845,0.618343,1.15541,-0.704579,-0.106904,-1.2402,0.540504,1.34126,1.08945,0.714851,-0.386788,4.3422,1.73241,1.84505,2.75987,4.19076,2.15552,-0.850318,0.0602498,1.65566,1.235,5.13593,-0.697976,0.893273,3.46341,3.40665,0.904739,0.890935,-0.933582,-1.92293,2.83179,2.58742,0.451478,-0.240513,0.905759,0.609034,1.98459,0.477465,-1.10135,0.685529,0.401826,-0.91858,0.140357,2.16421,0.802032,1.99908,1.19814,1.61507,1.64839,1.53016,0.086495,2.47021,4.42362,-0.374764
-93.851,0.992221,0.362158,4,31,0,110.46,0.345651,1.52109,-0.991797,-1.20687,0.244488,1.29099,0.0779788,1.43021,1.22773,-0.0916173,1.35742,1.72355,0.35565,-0.52949,0.737921,-0.359718,0.144224,0.31684,0.109122,0.230104,-0.222323,1.29673,1.26982,-1.16296,-1.49011,0.71754,2.30937,0.464264,2.52114,2.21314,0.206293,2.41042,2.96733,0.886628,-0.459752,1.4681,-0.201514,0.565029,0.827594,0.511635,0.69566,0.00747654,2.3181,-1.44711,-2.67282,-1.50307,0.21971,-2.32377,-4.51013,-0.379648,-0.296703,-1.23484,0.0587815,-1.18361,1.65736,2.43054,3.56966,2.38191,2.01638,2.56017,2.70419,-0.37456,0.957396,-0.00633689,0.646279,1.5302,1.41003,3.19591,-0.662258,2.11379,1.7058,4.44814,5.25683,-0.14205,2.72378,3.8233,1.9921,3.33207,2.41113,2.39268,-0.0981113,3.70866,2.03196,1.86037,3.91881,-0.425757,0.910591,1.04488,-0.963291,0.534739,0.00874794,2.51266,1.6629,0.411474,3.47186,3.5747,1.33574,3.60217,2.03798,5.27288,3.60531,2.63608,1.74508,1.39917,1.74512,1.6626,1.79096,0.711695,2.15577,-1.08293,-1.60194,1.0767,-1.4297,-1.17355,1.06022,1.52357,0.122604,0.469458,0.28479,2.71792,-3.15788,2.60371,-0.136404,1.41085,1.72601,1.58412,0.309102,1.30038,2.61253,0.684089,-0.538536,-0.977042,0.741826,-1.46522,0.357658,-0.650973,0.285318,0.959584,1.62688,0.203859,0.982452,1.41837,0.405899,0.952124,2.55486,0.137894,-2.49446,-1.19344,2.55114,0.408901,0.497352,2.6361,1.7621,1.07313,0.812433,0.151074,0.153382
-97.3578,0.209862,0.362158,4,15,0,110.648,0.201563,0.918899,-0.661694,-1.18548,0.472361,1.13032,1.2023,2.07377,0.61574,-0.404536,1.64122,1.68267,-0.300849,0.0874605,0.64525,0.384403,0.772508,0.933211,-0.0774092,-0.506914,0.558151,1.09798,1.18447,-0.406467,-0.887776,0.635615,1.24022,1.30635,2.10715,0.767366,-0.170166,1.70968,1.74777,-0.0748875,0.28193,0.794482,0.55479,0.91142,1.05909,0.130431,-0.26424,0.714447,1.21049,0.767847,-1.43737,-1.40663,-0.442037,-1.7786,0.384644,-1.83892,-1.43652,-0.673413,0.200903,-0.788978,0.575205,2.77051,2.27017,4.14021,0.889176,3.53532,2.26403,2.21812,1.73277,1.68813,0.872026,-0.909055,2.16537,3.75409,1.79592,5.98724,3.98841,3.79721,2.64814,3.54,0.691438,1.19741,0.372533,1.71273,2.39438,2.38688,3.14794,-0.223363,0.013847,1.69632,0.661669,1.75023,-0.344933,0.387188,-0.979194,0.422611,1.04709,0.544564,-0.00615157,1.30395,2.75919,1.89187,3.11387,1.63394,1.8129,4.20312,1.85178,1.15135,-1.03477,-0.621389,-0.660335,1.74237,0.897175,-0.996139,-0.914127,0.561292,0.0230314,1.01722,0.169175,-0.0961827,2.59174,-1.77907,1.08231,0.619805,1.23092,-1.93948,-0.187842,-1.76906,0.344835,0.538335,0.0818014,-1.54449,0.977733,1.56494,1.68035,0.969221,0.106752,-0.0649241,0.252717,0.848044,-0.392133,-1.69249,0.568702,-2.88386,-1.31901,-1.11483,-0.61851,-1.98406,-1.58068,0.699033,1.0332,-0.930351,1.08567,0.963581,-0.337726,1.24087,0.220415,-0.159919,0.0105721,0.326155,2.40839,1.11967,1.7328
-92.1265,0.865431,0.362158,3,15,0,103.333,0.241803,1.38091,-0.224847,-1.48627,-0.0704629,1.15713,0.467968,1.2467,0.680524,-0.153819,1.8445,1.56392,0.0488673,-0.286897,0.890909,-0.878809,1.08634,0.777336,0.661537,-0.134078,-0.318946,1.34698,1.4469,-0.0686898,-1.81061,0.1445,1.83969,0.888023,1.96337,1.18154,0.0293933,2.78889,2.40143,0.309284,-0.154376,1.47207,-0.971752,1.74193,1.31523,1.15533,0.0566527,-0.198632,2.10186,-0.745765,0.691786,-1.45483,-3.48686,-0.399882,-1.96799,-4.07897,-0.386811,-5.12688,-1.29548,4.60085,-0.79482,2.37426,2.68441,1.20759,2.81231,-0.401867,2.4869,2.45079,-0.873624,3.29496,-0.620839,1.75128,-0.513783,0.776026,1.95654,0.98831,-0.145621,2.11661,1.51736,3.76698,3.81391,2.10946,1.91077,0.919354,2.78182,2.62074,0.747472,1.27164,-0.125067,2.14232,0.91276,-0.031194,2.05121,2.94824,-2.77599,0.128322,-0.992289,-0.251898,1.25376,3.78848,2.31573,4.07318,2.35155,1.9664,3.47627,1.23718,4.003,3.90086,-0.226668,2.34236,0.766559,0.698347,2.12099,2.47779,-0.633171,0.438938,0.256947,2.53261,-0.0514571,0.778834,1.85349,-0.690382,1.18155,3.09198,2.83992,1.02822,-0.433486,-1.0535,-0.84302,0.0901186,-0.830173,1.51626,1.26034,-0.294899,2.45709,0.705458,2.61084,2.45598,-1.99418,2.4224,2.05432,2.16161,1.14854,0.280324,-0.893519,0.788698,2.67037,-1.45079,-3.878,0.513166,-0.469054,0.801645,1.18923,-2.81945,1.15575,-1.36128,1.94729,4.61866,1.07251,2.93548,1.43781,2.51421,-1.27459
-85.0515,0.59949,0.362158,3,7,0,95.0452,0.904326,1.74054,-0.866088,-0.80713,0.582576,0.397832,0.231776,0.537904,-0.100683,-0.095054,0.856829,0.970634,-0.173498,-0.349609,0.273316,-0.569538,0.8787,0.126834,-0.292902,-0.295667,0.0862708,0.727374,1.33575,-0.603138,-0.500517,1.91832,1.59677,1.30774,1.84057,0.729084,0.738881,2.39567,2.59376,0.602346,0.295817,1.38004,-0.0869798,2.43374,1.12509,0.394517,0.389705,1.05448,2.17035,0.761325,-0.544742,-3.15261,-2.84175,0.968343,-1.47178,-0.788664,-0.641934,-1.27497,3.55668,0.1777,1.98398,2.09871,1.33093,3.17516,1.15031,2.48809,-0.504856,3.13646,-1.00432,-0.841592,2.48531,1.18957,0.964363,1.36093,2.04535,1.8659,0.847897,1.99914,2.64827,0.369366,3.45514,3.21023,0.806531,0.967866,2.33967,0.37029,0.536291,0.996395,4.16533,0.142497,3.14317,-0.131375,1.87277,-1.04351,2.0351,-2.41807,1.78483,3.97822,2.62259,1.57307,3.58637,3.15021,0.231942,2.45578,1.5182,2.52935,0.671075,0.925114,-1.37682,1.33551,1.90738,3.19752,-0.481521,0.617168,2.00923,-0.779787,0.101613,-0.441962,-2.3006,0.482591,1.13252,0.860366,-1.63207,1.26483,3.32019,2.48711,-2.63324,-2.42229,-0.666029,3.47849,1.41379,0.613955,1.35546,0.354234,1.40464,1.1283,-0.941418,2.28086,0.838925,-0.919373,-0.736188,1.76183,-0.996553,-1.34319,1.94527,1.36566,-0.531382,-0.143289,1.21788,0.128421,0.358337,1.52765,-0.0633006,0.189882,2.07691,1.25569,5.2742,1.80743,2.39835,3.88246,1.26994,4.81599,0.752395
-91.7259,0.445211,0.362158,3,7,0,98.9479,1.04189,1.81141,-0.960427,-1.38276,-0.553171,-0.555957,0.139656,0.633988,-0.381899,-0.783038,0.856019,0.469139,-0.40918,-0.121562,0.0779684,-0.225388,1.01774,0.443453,-0.657071,-0.883533,-0.331847,0.705329,1.29523,-0.697832,-1.46285,0.0398731,0.0348277,1.29487,2.1903,0.350117,-0.376509,2.59249,1.89169,0.3007,0.821693,1.18312,0.633621,2.88543,1.84516,-0.148332,-0.558546,0.440782,2.31953,-1.50676,-2.20435,-2.32976,0.0420236,-2.27408,-1.9651,-1.44979,-2.87901,-0.767354,1.55511,-0.464762,1.19062,-3.04807,1.13517,-0.898792,0.0304409,2.74087,-0.717905,0.198586,0.870638,2.93333,-1.65392,1.53193,0.368418,2.51167,4.02395,2.93796,3.99339,2.58798,1.82967,3.00953,0.0442694,2.37312,-1.02951,0.858209,2.18197,-2.35668,1.40826,-0.893791,-0.565215,0.986492,-0.276259,1.53192,-0.662447,-1.38447,-0.69677,1.19265,-0.889194,2.06722,2.17679,2.5868,2.03147,-0.35445,1.96613,4.64262,0.447117,0.0106846,0.568607,2.65953,-0.452748,2.24417,-0.585359,-1.25068,1.89027,-1.39416,0.286342,3.93393,-0.177361,-0.782867,2.72533,0.851557,2.57826,1.95161,2.53208,-0.737964,2.94972,2.2892,1.76028,-1.41976,2.13132,3.06092,3.76166,2.61721,1.49887,2.05391,0.698658,0.206871,0.0920192,-3.29542,-1.51716,0.615269,0.65187,-1.83209,-1.82974,0.622962,0.143781,0.34234,0.440782,1.41951,-1.11301,-2.05307,2.35625,-0.490212,0.597596,1.3364,1.20157,-1.97689,2.42273,1.23813,4.43094,0.427372,2.92187,2.1135,2.51358
-97.4009,0.741467,0.362158,3,15,0,109.122,0.888353,0.790987,-2.04651,-1.53782,-0.144728,1.90079,-0.140906,0.83465,-0.599329,-2.2074,-0.0388606,1.68297,-0.618916,-0.63018,0.192494,-0.231869,1.23937,0.840574,0.253754,-0.798412,-0.38158,1.24178,1.21595,-0.73041,-0.32804,0.773875,2.39185,0.776899,1.54855,0.414292,-0.857672,0.857615,2.21956,0.398799,0.389889,1.04061,0.704948,1.86868,1.55324,1.08907,0.25682,0.586528,1.87059,2.68725,-2.88282,-0.31336,-1.95066,0.820163,1.44245,0.281054,0.717004,0.871192,1.23366,0.326764,1.02417,2.0448,1.69206,0.665193,3.12153,1.75468,1.34671,1.08759,1.36932,0.00418592,2.80883,0.510422,3.00622,0.704461,-0.475852,-1.60087,1.56309,1.57446,-1.21744,0.776708,0.912616,-0.982104,-0.429436,-0.736854,0.148449,0.473093,-0.793666,0.369116,-1.51705,-0.285727,0.258312,-0.655791,-2.64211,-0.00505632,-0.559356,-0.0405564,0.20505,0.785155,-1.23034,0.633139,1.95956,3.21358,4.71313,3.44813,2.09671,2.83941,1.05096,0.859744,-0.361384,-0.498528,-0.0383739,2.41689,-0.482989,-1.01156,0.791442,-1.11375,1.45272,-0.325849,0.299546,1.9231,-0.103973,1.10905,2.10933,0.978815,-0.260506,0.0652155,-0.606939,1.20938,0.497443,1.00513,4.78944,1.90445,1.87863,-0.638407,1.50012,1.15949,1.28464,1.60504,2.68782,0.723951,3.73807,1.28692,1.74548,-0.150195,-0.745819,1.67587,1.33191,-0.414392,1.3829,-0.175266,-0.566421,-1.89245,1.10897,2.00623,0.53661,0.446733,3.05888,2.96828,-0.337885,2.11745,4.92608,2.88396,1.27961
-91.0383,0.813027,0.362158,4,15,0,97.7488,0.880918,1.29918,-1.73187,-1.33645,0.49713,0.306579,-0.155404,1.05904,0.171893,-1.1306,1.57953,1.98132,-0.709332,0.336415,0.503214,-1.53814,-0.188132,1.31394,-0.306904,-1.19326,0.34889,0.961448,1.1894,-1.36909,-0.855374,1.52678,1.27922,0.679021,2.25681,1.10424,-0.58793,2.93301,3.45501,-0.040631,1.31798,1.53468,-1.1174,0.636501,2.58797,0.482195,-0.669345,1.33419,2.13001,-0.566467,-1.23293,-0.62885,0.00324676,-0.432517,-1.23194,-1.52168,-1.26562,-2.17844,3.38801,1.59297,0.359483,4.22733,0.494103,0.854596,3.88019,1.86463,0.0661891,-0.130007,-0.790409,-0.6974,2.93524,-0.831491,1.56837,3.61882,2.18068,1.7415,4.21071,2.12635,4.82036,2.46047,2.55074,1.14694,1.2628,1.09999,1.50477,-0.480473,0.647634,0.628548,2.08652,2.15636,0.791411,-2.16839,0.398943,0.33832,-0.379991,-0.331427,2.0007,2.45913,4.02046,2.92036,3.4308,3.45219,3.08789,4.69817,4.56273,3.26662,3.41801,5.11266,1.54784,0.948563,-0.570304,-1.56988,1.17884,2.1434,-0.104928,2.81195,1.96585,2.81171,2.40352,1.77722,3.23352,1.33376,0.658864,1.94607,1.2538,-0.384556,-1.23408,-1.88355,-0.371568,-1.40668,-0.918654,3.17969,3.053,2.30699,2.07525,1.41692,0.634425,1.88001,2.19665,1.32813,0.457287,-0.662069,-2.31006,-2.16446,-2.01345,-0.133265,0.5799,0.971941,-0.226096,-1.4327,-2.78416,1.68827,1.33867,3.05784,1.94991,1.52852,2.33145,2.08076,3.22855,3.27922,2.38703,1.57021,2.52411
-90.7916,1,0.362158,3,15,0,102.685,0.648617,1.05892,-2.07393,-1.18888,0.742155,1.23764,0.608757,1.2467,0.103932,-0.71172,1.0336,1.81029,-0.344192,-0.303269,0.759281,-1.95481,-0.186791,0.439385,-0.137545,0.0366847,-0.255604,0.962648,1.17546,-1.54752,-0.610322,1.4345,1.95919,1.29324,1.96877,0.758673,-0.105041,1.74312,2.56557,0.284143,0.327478,1.45264,-1.42138,0.45082,1.11389,0.502968,0.687463,0.377952,1.66799,-0.446086,-0.816103,-1.16803,-0.857277,1.51241,-0.81088,-0.245816,-2.50858,0.47633,-0.0167866,1.20565,1.19408,2.17483,0.555942,0.994645,2.27861,1.72041,1.14306,2.4118,2.50397,-0.0634849,0.739597,-0.307876,1.83014,1.57754,2.17185,1.76901,3.14668,1.04461,3.74179,0.878977,2.71716,0.997669,0.596871,-0.206615,0.112121,-0.259942,-0.0465265,2.20187,1.39199,1.47332,0.901526,-0.276497,-0.371336,-0.732232,1.07712,-0.00592139,-0.225056,1.36135,3.15035,2.67666,3.09962,4.11406,3.32528,2.83178,3.90607,2.59313,4.94201,-0.51211,-0.374121,0.513105,0.839289,0.598646,-1.55051,-1.1319,0.0532932,-0.201463,0.63491,2.05841,1.77063,-0.00648493,1.35732,0.61571,1.93718,2.1726,2.13245,-0.665481,-0.948735,-0.908015,-2.13025,-1.29624,0.768672,2.25332,-0.101143,2.79784,3.59659,1.23435,0.936933,1.0818,1.56922,1.01012,-0.560228,-0.76611,0.725258,2.43764,3.46898,-1.04364,-1.98877,1.23209,-0.378917,-1.2399,-0.289233,-0.384979,1.61153,-1.22444,-0.175613,-0.00168191,3.36724,3.69543,0.798991,2.22611,1.26147,2.8273,0.111848
-94.9932,0.823768,0.362158,4,15,0,107.696,0.456449,0.943565,-0.765795,-1.94673,0.195357,0.457306,0.421461,1.83315,0.214163,-1.39954,1.48018,2.44961,-0.091988,0.344272,1.22449,-1.37761,0.970558,0.819581,0.40285,-0.581094,-0.572458,2.20923,1.35892,-0.266129,-1.38042,0.640781,0.887948,0.854125,2.18615,0.658526,-0.864106,1.8531,2.76782,0.369653,0.781292,1.61183,-0.843418,1.37223,1.22978,0.836564,-0.0918508,-0.0837021,2.541,-1.07088,1.87473,-1.85696,-1.7595,0.347711,-1.6463,0.456849,-0.886978,0.920333,-1.38631,1.72157,-0.469528,0.521248,1.79636,-0.125468,2.68935,0.976457,1.0559,0.583561,2.37415,1.10514,1.50882,-0.871868,0.938485,2.11732,2.49364,1.92897,1.84926,2.66701,4.99454,3.67125,2.79621,4.79785,1.9444,0.574996,1.65518,1.08354,-0.12071,1.30883,2.98819,-1.4119,1.76709,-2.81518,-1.27189,-0.597089,-0.501591,0.0296985,-0.964033,2.20275,2.93212,1.57019,2.47789,4.61145,1.88666,3.72395,2.73537,3.66874,1.11388,2.40345,2.7141,-0.996859,0.363079,0.269606,2.44489,-0.529993,1.4785,4.70592,0.717635,1.96849,2.50892,1.96246,4.0756,1.90991,0.917599,5.09801,1.8141,-0.874585,-1.63842,-0.0800749,-0.191352,-1.15085,-3.26879,1.61645,-0.0761763,-1.51103,0.722194,1.10087,3.34711,1.77014,0.612046,-1.72041,-0.120926,-0.807686,0.517997,-1.7737,-0.538823,4.09579,-0.844934,-1.23387,1.34523,0.173973,-1.46647,2.1622,0.0901992,-0.953303,-0.611045,0.336156,4.01353,2.70017,2.87413,2.5151,0.152064,1.93677,2.35646
